      Step          Pe(mixed)          E_total                Temp                  Pe                  Ke   Speed(ns/day)
      6100   -31413.8250823935   -31206.8326691390     1482.7435162036   -31413.8250823935      206.9924132545      6.51013318
      6150   -31407.6845399586   -31206.4748457219     1441.3203113878   -31407.6845399586      201.2096942368      2.97557179
      6200   -31412.2538386916   -31207.2302479966     1468.6402993821   -31412.2538386916      205.0235906950      4.83286535
      6250   -31408.7460793185   -31205.3560095279     1456.9389404217   -31408.7460709598      203.3900697907      4.93439601
      6300   -31406.4948858877   -31206.8274137955     1430.2729505239   -31406.4948858877      199.6674720922      2.95528647
      6350   -31409.7183529389   -31203.0077448895     1480.7248681089   -31409.7183529389      206.7106080494      3.67622069
      6400   -31406.7308850633   -31200.3089429571     1478.6570746625   -31406.7308850633      206.4219421062      6.74395677
      6450   -31408.9667383553   -31204.8699352197     1462.0014655088   -31408.9667383553      204.0968031356      4.81357742
      6500   -31409.4809292197   -31206.4975376057     1454.0257929291   -31409.4809292197      202.9833916140      5.00446973
      6550   -31410.0645739943   -31202.7513507675     1485.0415661605   -31410.0645739943      207.3132232268      6.50046397
      6600   -31404.4227357472   -31199.8541223705     1465.3811718699   -31404.4227357472      204.5686133767      4.28173768
      6650   -31408.7378378792   -31204.4248077158     1463.5503591058   -31408.7378367972      204.3130301634      2.82927506
      6700   -31411.6994242017   -31205.5046021143     1477.0301515789   -31411.6994242017      206.1948220875      4.61766594
      6750   -31411.5877570208   -31209.3681600138     1448.5545223475   -31411.5877564816      202.2195970070      3.95064607
      6800   -31406.5989523469   -31210.3190444132     1406.0068979044   -31406.5989523469      196.2799079336      2.70910899
      6850   -31413.5000207706   -31204.8161474340     1494.8599094099   -31413.5000207706      208.6838733366      6.75693365
      6900   -31404.0711095998   -31202.7191849615     1442.3391468244   -31404.0711095998      201.3519246383      6.83820620
      6950   -31409.9723677192   -31205.7300473530     1463.0438454047   -31409.9723677192      204.2423203662      3.04466316
      7000   -31413.4745456817   -31204.8165941896     1494.6742241169   -31413.4104839204      208.6579514921      4.61616836
      7050   -31407.8921765301   -31205.5314259206     1449.5656443766   -31407.8921765301      202.3607506095      3.04560992
      7100   -31407.9811940649   -31207.5524624335     1435.7260617180   -31407.9811940649      200.4287316314      5.03905349
      7150   -31405.0086408884   -31204.4697856314     1436.5149074993   -31405.0059912226      200.5388552571      3.23268960
      7200   -31405.2032145703   -31204.0297966549     1441.0604541330   -31405.2032145703      201.1734179154      3.97491972
      7250   -31414.4760863855   -31206.2242337860     1491.7652261954   -31414.4760863855      208.2518525995      3.84950917
      7300   -31406.0705674444   -31207.6863096869     1421.0809337500   -31406.0705648341      198.3842577575      2.90804435
      7350   -31417.0437913948   -31211.1748643270     1474.6956760309   -31417.0437913383      205.8689270678      4.65815127
      7400   -31410.9988717387   -31210.5562055914     1435.8258784833   -31410.9988717387      200.4426661473      2.95630482
      7450   -31411.7784490752   -31210.8313337440     1439.4393865576   -31411.7784490752      200.9471153312      2.79241007
      7500   -31410.6273187077   -31209.1447797735     1443.2747729056   -31410.6273081345      201.4825389343      3.73204988
      7550   -31411.1147975875   -31211.9969068217     1426.3361485146   -31411.1147975875      199.1178907658      2.82905286
      7600   -31407.4270301310   -31207.3859726277     1432.9490454455   -31407.4270301310      200.0410575032      4.18460192
      7650   -31409.7792252348   -31207.2581259812     1450.7142657616   -31409.7792252348      202.5210992536      5.55873893
      7700   -31408.7811395210   -31202.8937245711     1474.8281098091   -31408.7811395210      205.8874149499      4.02619901
      7750   -31407.6806749683   -31201.9464905111     1473.7304776978   -31407.6806749683      205.7341844572      3.65202996
      7800   -31417.3585647951   -31207.7219366734     1501.6847536539   -31417.3585647948      209.6366281217      4.17711883
      7850   -31407.5687203728   -31203.2080814633     1463.8913936315   -31407.5686416284      204.3606389095      2.87650693
      7900   -31402.5760300006   -31199.3659458239     1455.6496540279   -31402.5760300006      203.2100841768      2.80882940
      7950   -31407.1334236834   -31199.5951477362     1486.6536806178   -31407.1334236834      207.5382759472      6.95754957
      8000   -31402.3616630313   -31195.7566329349     1479.9685842295   -31402.3616629763      206.6050300964      3.07614621
      8050   -31405.6848044892   -31201.8890406075     1459.8450386386   -31405.6848044892      203.7957638817      5.33088589
      8100   -31404.6225830882   -31200.0707179928     1465.2611993309   -31404.6225830355      204.5518650955      3.22282571
      8150   -31413.0091182421   -31208.5738230343     1464.4261772046   -31413.0091134194      204.4352952079      3.98008513
      8200   -31408.6583738386   -31203.2262058696     1471.5670506295   -31408.6583738386      205.4321679689      2.81729587
      8250   -31408.1673859444   -31201.1087689271     1483.2177519427   -31408.1673859444      207.0586170173      6.98783770
      8300   -31396.5606707284   -31200.3303170527     1405.6519271424   -31396.5606679728      196.2303536757      4.30452679
      8350   -31411.8795664377   -31200.1725001503     1516.5158709765   -31411.8795664377      211.7070662874      3.87362439
      8400   -31415.0278203441   -31204.2027961516     1510.1975611566   -31415.0278203441      210.8250241925      4.26341775
      8450   -31407.0468846590   -31204.0293196828     1454.2705861099   -31407.0468846528      203.0175649762      3.84331014
      8500   -31413.0299519989   -31210.2708702352     1452.4189998547   -31413.0299519980      202.7590817637      3.01682373
      8550   -31417.4038325147   -31206.0632365737     1513.8907432166   -31417.4038325147      211.3405959409      2.73486694
      8600   -31407.1606765222   -31206.1181949869     1440.1225208740   -31407.1606764795      201.0424815352      3.80334002
      8650   -31405.9401499512   -31203.6896905125     1448.7755984241   -31405.9401499102      202.2504594387      2.84354551
      8700   -31412.7672116347   -31198.4533378899     1535.1891488745   -31412.7672116347      214.3138737448      2.90080256
      8750   -31411.9599976388   -31204.8732162367     1483.4195011681   -31411.9599976388      207.0867814022      2.79016420
      8800   -31407.7910751470   -31202.4762959394     1470.7261626857   -31407.7910751470      205.3147792076      4.33124762
      8850   -31406.6102615237   -31201.0537005858     1472.4581116364   -31406.6102614963      205.5565609379      5.35173737
      8900   -31406.0410364488   -31203.2567077086     1452.5998508824   -31406.0410364488      202.7843287402      2.92630303
      8950   -31406.1642392703   -31200.5927474396     1472.5650657230   -31406.1642392703      205.5714918307      6.73695091
