      Step          Pe(mixed)          E_total                Temp                  Pe                  Ke   Speed(ns/day)
       119   -31405.9177988026   -31188.1538391622     1559.9030618704   -31405.9177988026      217.7639596404      0.76252852
       120   -31406.2315142997   -31188.1552234676     1562.1403759930   -31406.2315142997      218.0762908321      0.76503170
       121   -31406.6137075197   -31188.1566707612     1564.8677636531   -31406.6137075197      218.4570367585      0.76413640
       122   -31407.0423896779   -31188.1577931551     1567.9304916945   -31407.0423896779      218.8845965229      0.76902546
       123   -31407.4936636746   -31188.1593413233     1571.1520013411   -31407.4936636746      219.3343223512      0.74187597
       124   -31407.9414344350   -31188.1611492581     1574.3465555656   -31407.9414344350      219.7802851769      0.43051977
       125   -31408.3599066170   -31188.1628305417     1577.3321432622   -31408.3599066170      220.1970760753      0.43112927
       126   -31408.7259987680   -31188.1644804398     1579.9427432307   -31408.7259987680      220.5615183282      0.43451001
       127   -31409.0191655179   -31188.1650008898     1582.0390490657   -31409.0191655143      220.8541646281      0.42237086
       128   -31409.2260773710   -31188.1655981796     1583.5169369563   -31409.2260771180      221.0604791914      0.42696153
       129   -31409.3373075844   -31188.1656690708     1584.3132017163   -31409.3372975348      221.1716385136      0.42085273
       130   -31409.3504467404   -31188.1655016975     1584.4085200407   -31409.3502310591      221.1849450429      0.43915156
       131   -31409.2710333924   -31188.1667751375     1583.8305384146   -31409.2685520211      221.1042582550      0.38098168
       132   -31409.1170326223   -31188.1744786249     1582.6722063984   -31409.1013324719      220.9425539975      0.36719630
       133   -31408.9180382056   -31188.1909957920     1581.1284377231   -31408.8603986213      220.7270424136      0.37631529
       134   -31408.6958182394   -31188.2068618826     1579.4229618970   -31408.5631481138      220.4889563568      0.37334556
       135   -31408.4374645972   -31188.2062238897     1577.5768739072   -31408.2263455833      220.2312407075      0.37829715
       136   -31408.1320562333   -31188.1951469076     1575.4684973676   -31407.8723482217      219.9369093257      0.39665488
       137   -31407.8104585730   -31188.1877966015     1573.2174572468   -31407.5330309105      219.6226619715      0.40561644
       138   -31407.5327498282   -31188.1887570884     1571.2212729905   -31407.2478607375      219.3439927397      0.39661798
       139   -31407.3471551113   -31188.1923043411     1569.8663971063   -31407.0509432029      219.1548507702      0.46534259
       140   -31407.2753339064   -31188.1944939484     1569.3362373275   -31406.9691631875      219.0808399580      0.38868222
       141   -31407.3147337665   -31188.1931814808     1569.6278709144   -31407.0134024036      219.1215522857      0.44815318
       142   -31407.4675215417   -31188.1931573482     1570.7225045864   -31407.1841360933      219.2743641934      0.45974889
       143   -31407.7373687586   -31188.1967111220     1572.6300376700   -31407.4696277399      219.5406576366      0.42047673
       144   -31408.1059328950   -31188.1996409098     1575.2491769477   -31407.8453595579      219.9062919853      0.33407809
       145   -31408.5254226768   -31188.1954803605     1578.2839006439   -31408.2761556553      220.3299423163      0.40050381
       146   -31408.9333266135   -31188.1826419231     1581.2977938464   -31408.7216206342      220.7506846904      0.38378788
       147   -31409.2827841189   -31188.1708650741     1583.8854147563   -31409.1412472852      221.1119190448      0.40783266
       148   -31409.5721612986   -31188.1771822465     1585.9130513441   -31409.5054236119      221.3949790521      0.35380457
       149   -31409.8139077514   -31188.1962353655     1587.5082648678   -31409.7935118799      221.6176723859      0.34960120
       150   -31409.9948442408   -31188.2094765981     1588.7095120570   -31409.9910466038      221.7853676427      0.37576510
       151   -31410.0889333669   -31188.2137574165     1589.3528336350   -31410.0885207292      221.8751759504      0.36173674
       152   -31410.0804302099   -31188.2146170866     1589.2857651327   -31410.0804044764      221.8658131233      0.38025809
       153   -31409.9660662117   -31188.2144549577     1588.4677057721   -31409.9660652725      221.7516112540      0.47573383
       154   -31409.7509742739   -31188.2131331794     1586.9364113981   -31409.7509742526      221.5378410945      0.50761001
       155   -31409.4487984320   -31188.2120134914     1584.7798634683   -31409.4487984316      221.2367849406      0.50862883
       156   -31409.0771466516   -31188.2108452785     1582.1259879035   -31409.0771466516      220.8663013731      0.49890601
       157   -31408.6575506053   -31188.2089195389     1579.1341007640   -31408.6575506053      220.4486310663      0.45028593
       158   -31408.2160521290   -31188.2071697829     1575.9840598837   -31408.2160521290      220.0088823461      0.51538508
       159   -31407.7786356549   -31188.2054156793     1572.8632906489   -31407.7786356549      219.5732199756      0.49155000
       160   -31407.3706647713   -31188.2037870958     1569.9525491324   -31407.3706647713      219.1668776755      0.87853734
