      Step          Pe(mixed)          E_total                Temp                  Pe                  Ke   Speed(ns/day)
       152   -31516.5383871968   -31397.3812566218      853.5552583379   -31516.5383871968      119.1571305749      1.09799532
       153   -31516.5400910222   -31397.3807700225      853.5709489525   -31516.5400910222      119.1593209997      1.05998557
       154   -31516.5370485927   -31397.3802757781      853.5526956019   -31516.5370485927      119.1567728145      1.08895493
       155   -31516.5391307250   -31397.3795196503      853.5730268396   -31516.5391307250      119.1596110748      1.10305867
       156   -31516.5552761721   -31397.3788961021      853.6931477591   -31516.5552761721      119.1763800700      1.07859952
       157   -31516.5917266206   -31397.3783137225      853.9584240790   -31516.5917266206      119.2134128981      1.09373696
       158   -31516.6526088073   -31397.3782401523      854.3950669103   -31516.6526088073      119.2743686550      1.10749161
       159   -31516.7388003225   -31397.3788260243      855.0082836481   -31516.7388003225      119.3599742982      1.10651094
       160   -31516.8466504907   -31397.3786590690      855.7820399761   -31516.8466504907      119.4679914218      1.08848066
       161   -31516.9728430548   -31397.3794377207      856.6804142811   -31516.9728430548      119.5934053341      1.10319299
       162   -31517.1089166023   -31397.3800926072      857.6504553488   -31517.1089166023      119.7288239951      1.10171728
       163   -31517.2457943040   -31397.3807379906      858.6263248674   -31517.2457943040      119.8650563134      1.09610231
       164   -31517.3736706244   -31397.3818437387      859.5344172999   -31517.3736706244      119.9918268857      1.10104781
       165   -31517.4811097460   -31397.3825384259      860.2990570054   -31517.4811097460      120.0985713200      1.09419930
       166   -31517.5579718898   -31397.3827182975      860.8483531861   -31517.5579718898      120.1752535923      1.10696724
       167   -31517.5965239910   -31397.3833764693      861.1197978120   -31517.5965239910      120.2131475218      1.08311276
       168   -31517.5890229667   -31397.3835007110      861.0651759367   -31517.5890229667      120.2055222557      1.10156658
       169   -31517.5319223146   -31397.3837400713      860.6544336773   -31517.5319223146      120.1481822434      1.11173858
       170   -31517.4232344838   -31397.3834097520      859.8782390569   -31517.4232344838      120.0398247319      0.15134050
       171   -31517.2656963269   -31397.3835087303      858.7490409547   -31517.2656963269      119.8821875966      0.15188219
       172   -31517.0629055130   -31397.3829271964      857.3005603357   -31517.0629055130      119.6799783166      0.15678522
       173   -31516.8227575228   -31397.3821672552      855.5857579816   -31516.8227575228      119.4405902676      0.15240917
       174   -31516.5554241236   -31397.3817989329      853.6734138020   -31516.5554241236      119.1736251907      0.14386008
       175   -31516.2710168488   -31397.3807583464      851.6435803732   -31516.2710168488      118.8902585023      0.15239764
       176   -31515.9829255759   -31397.3804359321      849.5822129908   -31515.9829255759      118.6024896439      0.14891907
       177   -31515.7020649957   -31397.3797326433      847.5753693535   -31515.7020649957      118.3223323523      0.15166956
       178   -31515.4399236879   -31397.3789195526      845.7034035483   -31515.4399236879      118.0610041352      0.15080926
       179   -31515.2070251655   -31397.3788541115      844.0355562286   -31515.2070251655      117.8281710539      0.13967918
       180   -31515.0099258330   -31397.3786211323      842.6253484619   -31515.0099258330      117.6313047007      0.14605288
       181   -31514.8531504934   -31397.3779522880      841.5071147546   -31514.8531504934      117.4751982055      0.15317902
       182   -31514.7403572742   -31397.3786775964      840.6939503581   -31514.7403572742      117.3616796778      0.14785819
       183   -31514.6679797661   -31397.3784355271      840.1772243946   -31514.6679797661      117.2895442390      0.13638832
       184   -31514.6336270904   -31397.3789192194      839.9276819214   -31514.6336270904      117.2547078711      0.14742091
       185   -31514.6301878890   -31397.3796154772      839.8980584904   -31514.6301878890      117.2505724117      0.09353502
       186   -31514.6485071987   -31397.3799337473      840.0270048820   -31514.6485071987      117.2685734514      0.15055363
       187   -31514.6799583360   -31397.3810917501      840.2440029261   -31514.6799583360      117.2988665859      0.15298858
