      Step          Pe(mixed)          E_total                Temp                  Pe                  Ke   Speed(ns/day)
       132   -31409.1170326228   -31188.1744786254     1582.6722063985   -31409.1013324724      220.9425539975      0.15396977
       133   -31408.9180382058   -31188.1909957921     1581.1284377231   -31408.8603986214      220.7270424136      0.14079630
       134   -31408.6958182397   -31188.2068618829     1579.4229618970   -31408.5631481141      220.4889563568      0.14714197
       135   -31408.4374645975   -31188.2062238900     1577.5768739072   -31408.2263455836      220.2312407075      0.11952008
       136   -31408.1320562335   -31188.1951469078     1575.4684973675   -31407.8723482219      219.9369093257      0.15079702
       137   -31407.8104585731   -31188.1877966017     1573.2174572468   -31407.5330309107      219.6226619715      0.14671989
       138   -31407.5327498284   -31188.1887570887     1571.2212729904   -31407.2478607378      219.3439927397      0.15103994
       139   -31407.3471551116   -31188.1923043413     1569.8663971063   -31407.0509432032      219.1548507702      0.14962772
       140   -31407.2753339067   -31188.1944939487     1569.3362373275   -31406.9691631878      219.0808399580      0.14865700
       141   -31407.3147337667   -31188.1931814810     1569.6278709144   -31407.0134024039      219.1215522857      0.13329209
       142   -31407.4675215421   -31188.1931573487     1570.7225045865   -31407.1841360938      219.2743641934      0.12663090
       143   -31407.7373687583   -31188.1967111217     1572.6300376700   -31407.4696277396      219.5406576366      0.13848618
       144   -31408.1059328953   -31188.1996409100     1575.2491769478   -31407.8453595581      219.9062919853      0.14684326
       145   -31408.5254226772   -31188.1954803609     1578.2839006439   -31408.2761556557      220.3299423163      0.14945863
       146   -31408.9333266136   -31188.1826419232     1581.2977938465   -31408.7216206343      220.7506846904      0.14713122
       147   -31409.2827841190   -31188.1708650742     1583.8854147564   -31409.1412472853      221.1119190448      0.14681262
       148   -31409.5721612987   -31188.1771822466     1585.9130513441   -31409.5054236121      221.3949790521      0.14384438
       149   -31409.8139077519   -31188.1962353660     1587.5082648678   -31409.7935118803      221.6176723860      0.14734808
       150   -31409.9948442410   -31188.2094765983     1588.7095120571   -31409.9910466039      221.7853676427      0.13284670
       151   -31410.0889333672   -31188.2137574169     1589.3528336351   -31410.0885207295      221.8751759504      0.14413559
       152   -31410.0804302101   -31188.2146170868     1589.2857651327   -31410.0804044766      221.8658131233      0.15331998
       153   -31409.9660662118   -31188.2144549578     1588.4677057722   -31409.9660652726      221.7516112540      0.15473634
       154   -31409.7509742744   -31188.2131331798     1586.9364113981   -31409.7509742531      221.5378410945      0.15369909
       155   -31409.4487984321   -31188.2120134915     1584.7798634682   -31409.4487984318      221.2367849406      0.14505727
       156   -31409.0771466515   -31188.2108452785     1582.1259879035   -31409.0771466515      220.8663013730      0.15100155
