      Step          Pe(mixed)          E_total                Temp                  Pe                  Ke   Speed(ns/day)
      9900   -31529.8519311907   -31445.7857983536      602.1888021723   -31529.8517690618       84.0661328371      2.53445134
reaction occured at step 9930 for id pairs: (array([  1, 639]),)
reaction occured at step 9938 for id pairs: (array([ 1, 12]),)
reaction occured at step 9947 for id pairs: (array([  1, 639]),)
      9950   -31526.8914083714   -31443.7279993516      595.7223434944   -31526.8914083714       83.1634090198      1.60719562
reaction occured at step 9956 for id pairs: (array([ 1, 12]),)
reaction occured at step 9963 for id pairs: (array([  1, 639]),)
     10000   -31528.3152217911   -31441.7767380464      619.8989308696   -31528.3152217911       86.5384837447      2.66233058
     10050   -31526.4237764470   -31441.7484372457      606.5527147066   -31526.4237764470       84.6753392014      3.31678727
     10100   -31529.6543215287   -31442.4404517596      624.7369064883   -31529.6532801415       87.2138697691      2.29469525
     10150   -31525.7000927123   -31442.3723430693      596.8995605223   -31525.6821408023       83.3277496430      2.04398359
     10200   -31526.4498545957   -31442.3760002432      602.2441135079   -31526.4498545957       84.0738543524      2.22377296
     10250   -31526.7830382084   -31442.3787344681      604.6112132464   -31526.7830382084       84.4043037403      3.35877710
     10300   -31528.1615126994   -31442.3838471696      614.4489810027   -31528.1615111365       85.7776655299      2.07167306
     10350   -31528.3580831568   -31442.3835992384      615.8588451846   -31528.3580818498       85.9744839183      2.79938264
     10400   -31526.2786054716   -31442.3823748183      600.9717461583   -31526.2786052763       83.8962306533      1.92988502
     10450   -31524.7678190515   -31442.3875534852      590.1124718105   -31524.7678190515       82.3802655663      3.63276003
