      Step          Pe(mixed)          E_total                Temp                  Pe                  Ke   Speed(ns/day)
       302        4.2353306267        4.2826344255      182.9790565786        4.2353306267        0.0473037988      4.19600377
       303        4.2144436558        4.2825797439      263.5618584979        4.2144436558        0.0681360881      4.12930567
       304        4.1771791730        4.2824575908      407.2346422371        4.1771791730        0.1052784178      3.55142949
       305        4.1255096951        4.2822771911      606.4030641016        4.1255096951        0.1567674960      3.48165313
       306        4.0623468500        4.2820523812      849.8579789690        4.0623468500        0.2197055312      4.17377329
       307        3.9913242465        4.2818003249     1123.6103687062        3.9913242465        0.2904760784      4.19090859
       308        3.9165273053        4.2815399382     1411.9303087031        3.9165273053        0.3650126329      4.27092358
       309        3.8421897747        4.2812907615     1698.5165332897        3.8421897747        0.4391009868      4.18003190
       310        3.7723788169        4.2810726645     1967.7134342273        3.7723788169        0.5086938477      4.24864137
       311        3.7106877844        4.2809029499     2205.6882478528        3.7106877844        0.5702151655      4.33348718
       312        3.6599628170        4.2807949328     2401.4831322459        3.6599628170        0.6208321158      4.14441749
       313        3.6220842753        4.2807589497     2547.8645192087        3.6220842753        0.6586746744      4.15725439
       314        3.5978117747        4.2807979013     2641.9053086595        3.5978117747        0.6829861265      4.19309072
       315        3.5867197292        4.2809121156     2685.2530079182        3.5867197292        0.6941923863      4.08531498
       316        3.5872106653        4.2810941135     2684.0579831055        3.5872106653        0.6938834482      4.19989414
       317        3.5966262577        4.2813325643     2648.5592544884        3.5966262577        0.6847063066      4.31029278
       318        3.6114328642        4.2816077602     2592.3493121408        3.6114328642        0.6701748960      4.18075526
       319        3.6274936132        4.2819022933     2531.3629351874        3.6274936132        0.6544086801      4.22142077
       320        3.6403733923        4.2821905420     2482.6567762626        3.6403733923        0.6418171498      4.03505028
       321        3.6456986610        4.2824508963     2463.0648347333        3.6456986610        0.6367522354      4.24466021
       322        3.6395071965        4.2826613655     2487.8285920421        3.6395071965        0.6431541691      4.12907042
       323        3.6185838861        4.2828021802     2569.3081732506        3.6185838861        0.6642182940      4.15820844
       324        3.5807489768        4.2828591426     2715.8803116334        3.5807489768        0.7021101658      4.24988701
       325        3.5250694468        4.2828233946     2931.1198271949        3.5250694468        0.7577539478      4.28177309
       326        3.4519802022        4.2826944194     3213.3424312363        3.4519802022        0.8307142172      4.31542561
       327        3.3632943250        4.2824785319     3555.5592438749        3.3632943250        0.9191842068      4.28912138
       328        3.2621022578        4.2821869869     3945.8594493773        3.2621022578        1.0200847292      4.24192749
       329        3.1525730727        4.2818412752     4368.1995040715        3.1525730727        1.1292682026      4.25662613
       330        3.0396518516        4.2814646888     4803.5410962317        3.0396518516        1.2418128372      4.25912753
       331        2.9286980866        4.2810819242     5231.2483385526        2.9286980866        1.3523838375      3.97944178
       332        2.8250888932        4.2807212294     5630.6309117829        2.8250888932        1.4556323362      3.87663528
       333        2.7338065347        4.2804061860     5982.5077998312        2.7338065347        1.5465996513      4.06173353
       334        2.6590655781        4.2801596337     6270.6646957031        2.6590655781        1.6210940556      4.22880991
       335        2.6039868709        4.2799966216     6483.0878484743        2.6039868709        1.6760097507      4.11687436
       336        2.5703639707        4.2799266552     6612.8762445156        2.5703639707        1.7095626845      4.18292683
       337        2.5585270722        4.2799517411     6658.7603972292        2.5585270722        1.7214246689      1.88380655
       338        2.5673205245        4.2800661322     6625.1883271387        2.5673205245        1.7127456076      1.97696662
       339        2.5941960100        4.2802586466     6521.9741036426        2.5941960100        1.6860626366      1.97680485
       340        2.6354051952        4.2805096257     6363.5408674152        2.6354051952        1.6451044305      1.96634670
       341        2.6862897951        4.2807978009     6167.8253793617        2.6862897951        1.5945080057      1.90590021
       342        2.7416275744        4.2811011323     5954.9428706705        2.7416275744        1.5394735579      1.68784083
       343        2.7960013597        4.2813910530     5745.7373783404        2.7960013597        1.4853896933      1.71670511
       344        2.8441872575        4.2816522232     5560.3564645716        2.8441872575        1.4374649657      1.91032085
       345        2.8814657981        4.2818672675     5416.9886214626        2.8814657981        1.4004014693      1.97164236
       346        2.9038884109        4.2820281368     5330.8764503502        2.9038884109        1.3781397259      1.81103381
       347        2.9084369940        4.2821269743     5313.6640851186        2.9084369940        1.3736899802      1.94764123
       348        2.8931277102        4.2821720149     5373.0571967984        2.8931277102        1.3890443047      1.93031595
       349        2.8570151238        4.2821567911     5512.6878717807        2.8570151238        1.4251416673      1.98313331
       350        2.8002384312        4.2820823509     5732.0217289286        2.8002384312        1.4818439196      1.96944575
       351        2.7240544163        4.2819424959     6026.1733404972        2.7240544163        1.5578880796      1.97826168
       352        2.6309173854        4.2817329345     6385.6324356521        2.6309173854        1.6508155491      1.94874094
       353        2.5245253287        4.2814553087     6796.1009175000        2.5245253287        1.7569299801      1.97233987
       354        2.4097530546        4.2811253380     7238.7830117738        2.4097530546        1.8713722835      1.96240688
       355        2.2923844075        4.2807743107     7691.4268633581        2.2923844075        1.9883899032      1.95483798
       356        2.1786307805        4.2804419434     8130.1593886801        2.1786307805        2.1018111629      1.98492559
       357        2.0745213524        4.2801687577     8531.8154537684        2.0745213524        2.2056474053      1.98497996
       358        1.9852970449        4.2799851463     8876.2398549313        1.9852970449        2.2946881014      1.97777583
       359        1.9149436112        4.2799022255     9148.0580276675        1.9149436112        2.3649586142      1.95842988
       360        1.8659597710        4.2799263624     9337.6291332254        1.8659597710        2.4139665914      1.98481688
       361        1.8393072861        4.2800401895     9441.1657338054        1.8393072861        2.4407329034      1.94737958
       362        1.8345747010        4.2802278694     9460.1981471728        1.8345747010        2.4456531685      1.96230061
       363        1.8502104225        4.2804642705     9400.6309836052        1.8502104225        2.4302538481      1.89975553
       364        1.8838305565        4.2807307109     9271.6132819576        1.8838305565        2.3969001544      1.75058145
       365        1.9325109849        4.2810072283     9084.3788059642        1.9325109849        2.3484962434      1.91693970
       366        1.9930748050        4.2812768439     8851.1506733506        1.9930748050        2.2882020389      1.47594129
       367        2.0623420168        4.2815225557     8584.1638926845        2.0623420168        2.2191805389      1.77606286
       368        2.1373516058        4.2817357299     8294.8387691792        2.1373516058        2.1443841241      1.49638842
       369        2.2155194974        4.2819054942     7993.1288828264        2.2155194974        2.0663859968      1.88674892
       370        2.2947679297        4.2820295748     7687.0625711433        2.2947679297        1.9872616451      1.93366344
       371        2.3735831187        4.2821065004     7382.4897138436        2.3735831187        1.9085233817      1.97341392
       372        2.4510322847        4.2821403990     7083.0344278549        2.4510322847        1.8311081144      1.73923913
       373        2.5267220436        4.2821371647     6790.2411881898        2.5267220436        1.7554151211      1.94957965
       374        2.6007181221        4.2821049496     6503.8872865006        2.6007181221        1.6813868274      4.26313588
       375        2.6734304041        4.2820527648     6222.4220805400        2.6734304041        1.6086223608      4.05446258
       376        2.7454809151        4.2819923132     5943.4847382957        2.7454809151        1.5365113982      4.09524088
       377        2.8175579030        4.2819326506     5664.4480309108        2.8175579030        1.4643747476      4.25912753
       378        2.8902837916        4.2818822292     5382.9370126046        2.8902837916        1.3915984376      4.33971458
       379        2.9640979007        4.2818475171     5097.2773409499        2.9640979007        1.3177496164      4.16179002
       380        3.0391684913        4.2818334347     4806.8371864005        3.0391684913        1.2426649434      4.23325583
       381        3.1153360882        4.2818413066     4512.2385498503        3.1153360882        1.1665052185      4.13354472
       382        3.1920968174        4.2818700658     4215.4263729385        3.1920968174        1.0897732484      4.03527494
       383        3.2686238390        4.2819190838     3919.5965810449        3.2686238390        1.0132952448      4.09038733
       384        3.3438112915        4.2819802246     3628.9953607433        3.3438112915        0.9381689331      4.30568366
       385        3.4163673021        4.2820514822     3348.6121342267        3.4163673021        0.8656841800      4.14299606
       386        3.4848974069        4.2821211243     3083.7955406102        3.4848974069        0.7972237175      4.18051411
       387        3.5480334713        4.2821863028     2839.8267369530        3.5480334713        0.7341528316      4.21405739
       388        3.6045316047        4.2822390429     2621.4864533487        3.6045316047        0.6777074382      4.11360311
       389        3.6533825939        4.2822722333     2432.6509899910        3.6533825939        0.6288896394      4.19163571
       390        3.6939037971        4.2822830223     2275.9498882102        3.6939037971        0.5883792251      4.10498262
       391        3.7258006956        4.2822687234     2152.5120052630        3.7258006956        0.5564680278      4.15653915
       392        3.7492061069        4.2822283372     2061.8197139047        3.7492061069        0.5330222304      4.15439488
       393        3.7646895974        4.2821652109     2001.6827831605        3.7646895974        0.5174756136      4.24814332
       394        3.7732258061        4.2820801121     1968.3341142186        3.7732258061        0.5088543060      4.29166113
       395        3.7761480714        4.2819794105     1956.6407691713        3.7761480714        0.5058313391      4.21749043
       396        3.7750613920        4.2818685072     1960.4152356083        3.7750613920        0.5068071152      4.09825124
       397        3.7717455093        4.2817555134     1972.8045487544        3.7717455093        0.5100100041      4.17425405
       398        3.7680369379        4.2816467902     1986.7293678309        3.7680369379        0.5136098523      4.02586086
       399        3.7657135955        4.2815498902     1995.3416217918        3.7657135955        0.5158362947      4.17930879
       400        3.7663774483        4.2814708746     1992.4680818312        3.7663774483        0.5150934263      4.13071772
       401        3.7713530743        4.2814157393     1973.0082502803        3.7713530743        0.5100626650      4.13330899
       402        3.7816003101        4.2813868264     1933.2583771239        3.7816003101        0.4997865163      4.21945468
       403        3.7976587506        4.2813860857     1871.1387606938        3.7976587506        0.4837273350      4.22708347
       404        3.8196169693        4.2814139755     1786.3085569809        3.8196169693        0.4617970062      4.24565480
       405        3.8471123266        4.2814678616     1680.1603270916        3.8471123266        0.4343555350      4.09570373
       406        3.8793652079        4.2815439986     1555.6952634588        3.8793652079        0.4021787907      4.15820844
       407        3.9152385975        4.2816364598     1417.2886093408        3.9152385975        0.3663978623      4.08324356
       408        3.9533249026        4.2817394018     1270.3625669296        3.9533249026        0.3284144992      4.17425405
       409        3.9920459542        4.2818447413     1120.9904919401        3.9920459542        0.2897987871      4.14631425
       410        4.0297692096        4.2819456609      975.4609638559        4.0297692096        0.2521764513      4.15534762
       411        4.0649214894        4.2820353418      839.8329291164        4.0649214894        0.2171138524      4.15296660
       412        4.0960989341        4.2821077460      719.5133963670        4.0960989341        0.1860088119      3.99765985
       413        4.1221629007        4.2821578087      618.8872373923        4.1221629007        0.1599949081      4.06720388
       414        4.1423167611        4.2821825851      541.0245518570        4.1423167611        0.1398658240      3.94758024
       415        4.1561565831        4.2821813805      487.4851305649        4.1561565831        0.1260247973      4.18897082
       416        4.1636909681        4.2821533323      458.2323661837        4.1636909681        0.1184623642      4.23919829
       417        4.1653383553        4.2821019116      451.6610912003        4.1653383553        0.1167635563      4.08600593
       418        4.1618874255        4.2820310258      464.7356703972        4.1618874255        0.1201436003      4.17233165
       419        4.1544362235        4.2819454040      493.2269748263        4.1544362235        0.1275091806      2.86892187
       420        4.1443108497        4.2818514597      532.0302324044        4.1443108497        0.1375406100      3.54361576
       421        4.1329678594        4.2817567171      575.5403479409        4.1329678594        0.1487888577      3.62914091
       422        4.1218862871        4.2816667247      618.0576296228        4.1218862871        0.1597804376      4.01894051
       423        4.1124655762        4.2815883137      654.1952182697        4.1124655762        0.1691227375      4.07933659
       424        4.1059245463        4.2815269631      679.2597084171        4.1059245463        0.1756024168      3.97355116
       425        4.1032164067        4.2814864795      689.5786506283        4.1032164067        0.1782700727      4.05854928
       426        4.1049644366        4.2814698385      682.7526066222        4.1049644366        0.1765054019      4.20208564
       427        4.1114187325        4.2814772137      657.8148322383        4.1114187325        0.1700584812      4.30670706
       428        4.1224440863        4.2815085752      615.2882193084        4.1224440863        0.1590644889      4.27394581
       429        4.1375304544        4.2815614957      557.1363133639        4.1375304544        0.1440310413      4.37692935
       430        4.1558319668        4.2816311984      486.6126044463        4.1558319668        0.1257992316      4.09292823
       431        4.1762320993        4.2817133816      408.0193565480        4.1762320993        0.1054812824      3.98885928
       432        4.1974221137        4.2818014479      326.3934690085        4.1974221137        0.0843793343      4.20574323
       433        4.2179981125        4.2818893055      247.1418897983        4.2179981125        0.0638911930      4.20354791
       434        4.2365604811        4.2819702287      175.6525478106        4.2365604811        0.0454097476      4.01827206
       435        4.2518160322        4.2820392244      116.9083948789        4.2518160322        0.0302231921      4.01115574
       436        4.2626677343        4.2820908447       75.1318609883        4.2626677343        0.0194231105      4.10242673
       437        4.2682945825        4.2821214984       53.4848385094        4.2682945825        0.0138269160      4.13991964
       438        4.2682087585        4.2821288777       53.8453642192        4.2682087585        0.0139201192      4.18679297
       439        4.2622901910        4.2821126870       76.6767513901        4.2622901910        0.0198224960      4.21356742
       440        4.2507936757        4.2820742191      120.9984076228        4.2507936757        0.0312805434      4.13071772
       441        4.2343302577        4.2820170167      184.4604110309        4.2343302577        0.0476867590      4.27117527
       442        4.2138194153        4.2819438053      263.5166081975        4.2138194153        0.0681243900      4.10265896
       443        4.1904263364        4.2818608353      353.6840334322        4.1904263364        0.0914344989      4.22142077
       444        4.1654738115        4.2817744212      449.8703360213        4.1654738115        0.1163006097      3.73981285
       445        4.1403454869        4.2816904385      546.7460662558        4.1403454869        0.1413449516      4.07017314
       446        4.1163863290        4.2816158017      639.1354144665        4.1163863290        0.1652294727      4.21798133
       447        4.0948013829        4.2815558172      722.3975895569        4.0948013829        0.1867544343      4.21038533
       448        4.0765673501        4.2815148764      792.7715314056        4.0765673501        0.2049475262      4.14039264
       449        4.0623604106        4.2814974814      847.6590785768        4.0623604106        0.2191370708      4.06196117
       450        4.0524992560        4.2815032163      885.8258682488        4.0524992560        0.2290039603      4.19940745
       451        4.0469257413        4.2815341560      907.5048409704        4.0469257413        0.2346084147      4.07474971
       452        4.0451981608        4.2815875512      914.3939549699        4.0451981608        0.2363893904      4.02451958
       453        4.0465233346        4.2816597108      909.5470847914        4.0465233346        0.2351363761      4.21822681
       454        4.0498110800        4.2817463132      897.1645253557        4.0498110800        0.2319352333      4.31054913
       455        4.0537496472        4.2818412540      882.2967312368        4.0537496472        0.2280916068      4.09547229
       456        4.0569002121        4.2819372785      870.4812548234        4.0569002121        0.2250370664      4.22609756
       457        4.0578033849        4.2820278287      867.3378937454        4.0578033849        0.2242244438      4.17257185
       458        4.0550869228        4.2821066561      878.1505437436        4.0550869228        0.2270197332      4.18244406
       459        4.0475686401        4.2821669547      907.4657720282        4.0475686401        0.2345983145      4.16633554
       460        4.0343511749        4.2822042995      958.7376087005        4.0343511749        0.2478531246      4.27394581
       461        4.0148939330        4.2822156528     1034.0454120568        4.0148939330        0.2673217198      4.05877656
       462        3.9890611042        4.2821990787     1133.9070308956        3.9890611042        0.2931379745      4.07452064
       463        3.9571426317        4.2821551356     1257.2030763795        3.9571426317        0.3250125039      4.30901148
       464        3.9198434052        4.2820872743     1401.2202644949        3.9198434052        0.3622438691      4.06880217
       465        3.8782382799        4.2819987055     1561.8132934003        3.8782382799        0.4037604255      4.15725439
       466        3.8337056258        4.2818960009     1733.6758174626        3.8337056258        0.4481903751      4.18945509
       467        3.7878306534        4.2817860892     1910.7027762534        3.7878306534        0.4939554358      4.20086786
       468        3.7422952317        4.2816769311     2086.4192109613        3.7422952317        0.5393816995      4.06971605
       469        3.6987556983        4.2815755400     2254.4452569951        3.6987556983        0.5828198416      4.17714098
       470        3.6587242428        4.2814902838     2408.9638803160        3.6587242428        0.6227660409      4.18510065
       471        3.6234521660        4.2814269662     2545.1572881671        3.6234521660        0.6579748002      3.74135727
       472        3.5938354249        4.2813907777     2659.5798452083        3.5938354249        0.6875553529      3.81240193
       473        3.5703382975        4.2813827807     2750.4397557421        3.5703382975        0.7110444833      2.63842640
       474        3.5529555998        4.2814058432     2817.7681659491        3.5529555998        0.7284502434      2.59404342
       475        3.5411956018        4.2814587613     2863.4625137254        3.5411956018        0.7402631595      3.53514648
       476        3.5341046975        4.2815385989     2891.2001508005        3.5341046975        0.7474339014      3.80220193
       477        3.5303193849        4.2816381770     2906.2275617655        3.5303193849        0.7513187921      3.67794444
       478        3.5281564797        4.2817533379     2915.0395048434        3.5281564797        0.7535968582      3.44524282
       479        3.5257105351        4.2818747998     2924.9706653617        3.5257105351        0.7561642647      3.73076508
       480        3.5209819254        4.2819955039     2943.7286273987        3.5209819254        0.7610135784      4.06036824
       481        3.5120017825        4.2821081999     2978.9012589797        3.5120017825        0.7701064174      4.12624954
       482        3.4969563710        4.2822049772     3037.4737943927        3.4969563710        0.7852486062      4.18316825
       483        3.4743041304        4.2822808371     3125.3899129717        3.4743041304        0.8079767067      4.03977332
       484        3.4428669494        4.2823309575     3247.1880954899        3.4428669494        0.8394640081      4.12155662
       485        3.4019002585        4.2823529101     3405.7390681600        3.4019002585        0.8804526516      4.14418052
       486        3.3511317051        4.2823482796     3602.1024673716        3.3511317051        0.9312165745      4.20257295
       487        3.2907584776        4.2823162028     3835.5121960825        3.2907584776        0.9915577252      4.11336964
       488        3.2214263101        4.2822616457     4103.4896548967        3.2214263101        1.0608353356      4.25687614
       489        3.1441645717        4.2821900556     4402.0741423788        3.1441645717        1.1380254839      4.08623629
       490        3.0603021835        4.2821079620     4726.1504252904        3.0603021835        1.2218057785      4.26966557
       491        2.9713636631        4.2820213848     5069.8446982732        2.9713636631        1.3106577217      4.11103648
       492        2.8789599998        4.2819377162     5426.9539788245        2.8789599998        1.4029777164      4.17161121
       493        2.7846766367        4.2818632923     5791.3700145579        2.7846766367        1.4971866557      4.23672024
       494        2.6899726824        4.2818004959     6157.4579446087        2.6899726824        1.5918278135      4.17473493
       495        2.5961103640        4.2817537436     6520.3523468303        2.5961103640        1.6856433796      1.89910840
       496        2.5041019225        4.2817234956     6876.1394824425        2.5041019225        1.7776215731      1.96378934
       497        2.4146956414        4.2817044324     7221.9042884398        2.4146956414        1.8670087910      1.91653418
       498        2.3284092485        4.2816936772     7555.6329786173        2.3284092485        1.9532844288      1.96028380
       499        2.2455841841        4.2816841845     7875.9775504801        2.2455841841        2.0361000004      1.98661221
       500        2.1664777784        4.2816662315     8181.9049990716        2.1664777784        2.1151884531      1.92248205
       501        2.0913787506        4.2816323686     8472.2696930238        2.0913787506        2.1902536180      1.91552113
       502        2.0207217694        4.2815751979     8745.3616444667        2.0207217694        2.2608534285      1.92375775
       503        1.9551951473        4.2814881808     8998.4930527041        1.9551951473        2.3262930335      1.92181935
       504        1.8958227643        4.2813676105     9227.6890382194        1.8958227643        2.3855448462      1.96086719
       505        1.8440051557        4.2812166078     9427.5441672942        1.8440051557        2.4372114521      1.98107348
       506        1.8014962716        4.2810403176     9591.2937666735        1.8014962716        2.4795440460      1.94179700
       507        1.7703247846        4.2808483031     9711.1275810651        1.7703247846        2.5105235185      1.98835623
       508        1.7526496993        4.2806533714     9778.7437579249        1.7526496993        2.5280036721      1.93088164
       509        1.7505672100        4.2804743867     9786.1068338573        1.7505672100        2.5299071767      1.89221662
       510        1.7658710852        4.2803268051     9726.3379980939        1.7658710852        2.5144557199      1.95837697
       511        1.7998211887        4.2802290332     9594.6350842852        1.7998211887        2.4804078444      1.95047157
       512        1.8529155458        4.2801889944     9389.1022968714        1.8529155458        2.4272734486      1.94205716
       513        1.9247421397        4.2802168940     9111.3728609527        1.9247421397        2.3554747543      1.95842988
       514        2.0138808495        4.2803115563     8766.9354958242        2.0138808495        2.2664307068      1.86040282
       515        2.1179148230        4.2804688846     8365.1231462254        2.1179148230        2.1625540616      1.79791559
       516        2.2335149327        4.2806790912     7918.7755765717        2.2335149327        2.0471641585      1.95927696
       517        2.3566008409        4.2809298180     7443.6284173994        2.3566008409        1.9243289771      1.97185692
       518        2.4825520269        4.2812060807     6957.4966584919        2.4825520269        1.7986540538      1.92933965
       519        2.6064581201        4.2814917847     6479.3121833460        2.6064581201        1.6750336646      1.93909552
       520        2.7233910770        4.2817663064     6028.0577181663        2.7233910770        1.5583752294      1.94393233
       521        2.8287069184        4.2820129504     5621.6323755354        2.8287069184        1.4533060320      1.95557642
       522        2.9183360981        4.2822103662     5275.6952580893        2.9183360981        1.3638742681      1.82834876
       523        2.9890805590        4.2823434678     5002.5586339249        2.9890805590        1.2932629088      1.69284751
       524        3.0388592081        4.2824001927     4810.2258611432        3.0388592081        1.2435409846      1.89196964
       525        3.0668942840        4.2823732287     4701.6771668605        3.0668942840        1.2154789447      1.94273389
       526        3.0738113828        4.2822628917     4674.4938625328        3.0738113828        1.2084515089      1.96362972
       527        3.0616304066        4.2820737336     4720.8802333426        3.0616304066        1.2204433270      1.92805653
       528        3.0336591499        4.2818212587     4828.1011473539        3.0336591499        1.2481621088      1.93495403
       529        2.9942704000        4.2815231582     4979.3103599674        2.9942704000        1.2872527583      1.99723258
       530        2.9486059731        4.2812023076     5154.7069459238        2.9486059731        1.3325963345      1.97454294
       531        2.9022132019        4.2808834175     5332.9284738714        2.9022132019        1.3786702156      1.99410040
       532        2.8606505720        4.2805915461     5492.5707149004        2.8606505720        1.4199409741      1.97896388
       533        2.8290905655        4.2803499642     5613.7156534648        2.8290905655        1.4512593987      1.97094534
       534        2.8119500893        4.2801774819     5679.3507103157        2.8119500893        1.4682273926      4.16801272
       535        2.8125794843        4.2800886018     5676.5723011761        2.8125794843        1.4675091175      4.14702598
       536        2.8330288940        4.2800921164     5597.4841374305        2.8330288940        1.4470632225      3.99765985
       537        2.8739082772        4.2801873403     5439.7241434431        2.8739082772        1.4062790631      4.15987907
       538        2.9343638346        4.2803709165     5206.5819743126        2.9343638346        1.3460070819      4.08094443
       539        3.0121476669        4.2806290126     4906.6993764411        3.0121476669        1.2684813457      4.13968318
       540        3.1038048560        4.2809452061     4553.3770294259        3.1038048560        1.1771403501      4.27722473
       541        3.2049374346        4.2812973268     4163.5412532229        3.2049374346        1.0763598922      4.24267243
       542        3.3105414627        4.2816600044     3756.4499935007        3.3105414627        0.9711185417      4.15796989
       543        3.4153870185        4.2820086369     3352.2383033965        3.4153870185        0.8666216183      2.89597527
       544        3.5144063187        4.2823191822     2970.4162235707        3.5144063187        0.7679128635      3.65236712
       545        3.6030657495        4.2825697808     2628.4359781897        3.6030657495        0.6795040313      3.38822744
       546        3.6776935702        4.2827447322     2340.4397466094        3.6776935702        0.6050511620      3.44229746
       547        3.7357322554        4.2828344806     2116.2835040364        3.7357322554        0.5471022252      3.74657912
       548        3.7758995407        4.2828342158     1960.9086588021        3.7758995407        0.5069346751      3.94629060
       549        3.7982551691        4.2827489046     1874.1033267912        3.7982551691        0.4844937355      4.16035665
       550        3.8041521460        4.2825858119     1850.6619574465        3.8041521460        0.4784336659      4.20159844
       551        3.7961061860        4.2823620995     1880.9197274993        3.7961061860        0.4862559134      3.78176745
       552        3.7775639401        4.2820945100     1951.6091748522        3.7775639401        0.5045305698      3.16205982
       553        3.7526236010        4.2818053019     2046.9638993791        3.7526236010        0.5291817009      4.03842275
       554        3.7257038325        4.2815169810     2149.9788217215        3.7257038325        0.5558131485      3.06407259
       555        3.7012015816        4.2812510464     2243.7289728854        3.7012015816        0.5800494648      3.57684317
       556        3.6831587919        4.2810254812     2312.6489964442        3.6831587919        0.5978666892      3.43691071
       557        3.6749677708        4.2808572047     2343.6823233733        3.6749677708        0.6058894339      3.32328732
       558        3.6791229885        4.2807569210     2327.2213275537        3.6791229885        0.6016339325      2.80355768
       559        3.6970497283        4.2807308253     2257.7767376715        3.6970497283        0.5836810970      2.83980774
       560        3.7290093558        4.2807782195     2134.3348473906        3.7290093558        0.5517688637      3.70236888
       561        3.7740970594        4.2808959323     1960.3833529994        3.7740970594        0.5067988729      4.10358811
       562        3.8303141820        4.2810726464     1743.6096191507        3.8303141820        0.4507584644      4.16083433
       563        3.8947307520        4.2812955147     1495.2975749339        3.8947307520        0.3865647627      4.18848666
       564        3.9637040444        4.2815469387     1229.4698194568        3.9637040444        0.3178428943      4.22659045
       565        4.0331521708        4.2818069349      961.8384849943        4.0331521708        0.2486547641      4.09709288
       566        4.0988590458        4.2820571479      708.6410981024        4.0988590458        0.1831981022      4.06378319
       567        4.1567813566        4.2822787270      485.4449547173        4.1567813566        0.1254973705      4.27520634
       568        4.2033459517        4.2824544916      306.0051494192        4.2033459517        0.0791085400      4.08623629
       569        4.2357140115        4.2825726752      181.2571992112        4.2357140115        0.0468586637      4.05945856
       570        4.2519852619        4.2826238740      118.5153089916        4.2519852619        0.0306386120      4.28050869
       571        4.2513397242        4.2826032670      120.9326461707        4.2513397242        0.0312635428      4.08071466
       572        4.2341021612        4.2825130426      187.2614383848        4.2341021612        0.0484108814      3.97006864
       573        4.2017191631        4.2823592654      311.9294902363        4.2017191631        0.0806401023      4.26840831
       574        4.1566600808        4.2821529290      485.4274618289        4.1566600808        0.1254928482      4.26690057
       575        4.1022423893        4.2819086562      694.9793645859        4.1022423893        0.1796662669      4.19187814
       576        4.0423964656        4.2816437574      925.4487985565        4.0423964656        0.2392472918      4.16945137
       577        3.9813863423        4.2813776415     1160.4168446662        3.9813863423        0.2999912992      4.16777304
       578        3.9235043571        4.2811297932     1383.3553880263        3.9235043571        0.3576254361      4.26664939
       579        3.8727625108        4.2809176637     1578.8128386185        3.8727625108        0.4081551529      4.10358811
       580        3.8326049923        4.2807572052     1733.5281998980        3.8326049923        0.4481522130      4.17401366
       581        3.8056573366        4.2806610382     1837.3942780432        3.8056573366        0.4750037016      4.15940161
       582        3.7935319822        4.2806362280     1884.2012199735        3.7935319822        0.4871042458      4.20598730
       583        3.7967075295        4.2806851025     1872.1067231207        3.7967075295        0.4839775730      4.16849216
       584        3.8144872751        4.2808056943     1803.7981436462        3.8144872751        0.4663184192      4.15940161
       585        3.8450388015        4.2809901245     1686.3331035542        3.8450388015        0.4359513230      4.18461739
       586        3.8855171488        4.2812257404     1530.6674441557        3.8855171488        0.3957085916      4.30133965
       587        3.9322611525        4.2814964953     1350.9010948859        3.9322611525        0.3492353428      4.28278515
       588        3.9810495181        4.2817841523     1163.2921892446        3.9810495181        0.3007346341      4.08117423
       589        4.0273971210        4.2820670724      985.1062420890        4.0273971210        0.2546699514      4.28303824
       590        4.0668800638        4.2823255383      833.3793629292        4.0668800638        0.2154454746      4.22757659
       591        4.0954542763        4.2825406436      723.6815624042        4.0954542763        0.1870863674      4.03056240
       592        4.1097541695        4.2826958932      668.9676999469        4.1097541695        0.1729417238      4.20916273
       593        4.1073473795        4.2827790454      678.5992153984        4.1073473795        0.1754316660      4.25737624
       594        4.0869257977        4.2827832510      757.6095991300        4.0869257977        0.1958574533      4.13637559
       595        4.0484159354        4.2827053591      906.2709301912        4.0484159354        0.2342894237      4.17305234
       596        3.9930080832        4.2825504019     1119.9984289744        3.9930080832        0.2895423187      4.29369509
       597        3.9230860938        4.2823274881     1389.6061864007        3.9230860938        0.3592413943      4.15677754
       598        3.8420757888        4.2820518649     1701.9015260104        3.8420757888        0.4399760761      3.85088854
       599        3.7542092137        4.2817405286     2040.5799288744        3.7542092137        0.5275313150      4.11196943
       600        3.6642348738        4.2814156524     2387.3591454465        3.6642348738        0.6171807786      4.05537003
       601        3.5770789571        4.2811000806     2723.2722175767        3.5770789571        0.7040211234      4.03011416
       602        3.4974929227        4.2808161958     3030.0262816859        3.4974929227        0.7833232730      4.22215852
       603        3.4297063990        4.2805815129     3291.3281736497        3.4297063990        0.8508751139      4.16681460
       604        3.3771245744        4.2804150194     3494.0794975317        3.3771245744        0.9032904450      4.15463302
       605        3.3420652635        4.2803267048     3629.3531981758        3.3420652635        0.9382614413      4.04450743
       606        3.3255877627        4.2803237297     3693.0794368553        3.3255877627        0.9547359670      3.80319951
       607        3.3273972876        4.2804037847     3686.3895559082        3.3273972876        0.9530064970      3.22380452
       608        3.3458603123        4.2805641192     3615.5916695699        3.3458603123        0.9347038069      3.87145842
       609        3.3780935848        4.2807891495     3491.7784004316        3.3780935848        0.9026955647      4.17497541
       610        3.4201686546        4.2810654489     3330.0937201075        3.4201686546        0.8608967942      4.15892426
       611        3.4673671450        4.2813726778     3148.7104272359        3.4673671450        0.8140055328      4.19260561
       612        3.5145047708        4.2816873452     2967.5913420486        3.5145047708        0.7671825743      3.95727945
