      Step          Pe(mixed)          E_total                Temp                  Pe                  Ke   Speed(ns/day)
       254        2.1286087949        3.5917161562     5659.5455672147        2.1286088063        1.4631073613      0.18819624
       255        2.1893489686        3.6184663490     5528.0665993285        2.1893489724        1.4291173804      0.18684458
       256        2.2414311016        3.6836818137     5578.8685373208        2.2414311032        1.4422507121      0.18846883
       257        2.2822291614        3.6878121660     5437.0316719456        2.2822291622        1.4055830046      0.18847863
       258        2.3089365368        3.6797675463     5302.6051049461        2.3089365374        1.3708310095      0.18823926
       259        2.3212702942        3.6469778930     5128.0601567109        2.3212702946        1.3257075989      0.17924553
       260        2.3206272751        3.6380407288     5095.9770068794        2.3206272756        1.3174134537      0.17908786
       261        2.3098695399        3.6493133911     5181.1942928552        2.3098695406        1.3394438511      0.13728815
       262        2.2927974032        3.6078757610     5086.9444629608        2.2927974043        1.3150783578      0.18716255
       263        2.2742822172        3.5940385711     5105.0397393902        2.2742822195        1.3197563539      0.17856193
       264        2.2588242235        3.5902497398     5150.1780240035        2.2588242286        1.3314255163      0.17973092
       265        2.2509533743        3.6249152689     5314.7158953881        2.2509533872        1.3739618945      0.17824049
       266        2.2549258820        3.6561433594     5420.1450777772        2.2549259167        1.4012174773      0.18001707
       267        2.2745598262        3.6887362206     5470.2723502871        2.2745599224        1.4141763944      0.17984911
       268        2.3125688970        3.6996419814     5365.4321847758        2.3125691632        1.3870730844      0.18769474
       269        2.3697612562        3.7501530801     5339.5879445910        2.3697619642        1.3803918239      0.18806635
       270        2.4467482622        3.7581791140     5072.8352958639        2.4467500534        1.3114308518      0.17983974
       271        2.5404869893        3.7441442182     4655.9487801784        2.5404911549        1.2036572289      0.17869136
       272        2.6461258960        3.7688170400     4342.7583341843        2.6461346225        1.1226911440      0.18846148
       273        2.7604314086        3.7514712135     3833.5087929884        2.7604479278        0.9910398049      0.18746511
       274        2.8752946901        3.7783003039     3492.9777224525        2.8753224240        0.9030056138      0.18742972
       275        2.9871979290        3.7518176977     2957.6779786279        2.9872395720        0.7646197688      0.18850903
       276        3.0864122205        3.7355130532     2510.8312881343        3.0864673037        0.6491008327      0.17819973
       277        3.1678200565        3.7363067596     2199.0022643152        3.1678843572        0.5684867031      0.18806342
       278        3.2280104179        3.7472501346     2008.5066309934        3.2280767393        0.5192397167      0.18909725
       279        3.2642952657        3.7318076142     1808.4164633224        3.2643555549        0.4675123485      0.18776136
       280        3.2741836001        3.7363997042     1787.9296983413        3.2742319023        0.4622161041      0.18911650
       281        3.2581497733        3.7296243368     1823.7429777824        3.2581836153        0.4714745635      0.18767627
       282        3.2182471280        3.7102319038     1903.0799317707        3.2182678633        0.4919847759      0.18824415
       283        3.1585876198        3.7075346214     2123.4194096865        3.1585987668        0.5489470016      0.18926564
       284        3.0830168316        3.7339292901     2517.8389612078        3.0830220203        0.6509124584      0.18752817
       285        2.9955913732        3.7250890976     2821.8199989236        2.9955934159        0.7294977244      0.18797416
       286        2.9051314177        3.7034771802     3088.1357999281        2.9051321125        0.7983457626      0.17932181
       287        2.8186072642        3.7288027822     3520.7894823702        2.8186074707        0.9101955180      0.18846050
       288        2.7399227966        3.7091513282     3749.1391165755        2.7399228487        0.9692285317      0.18967228
       289        2.6765175547        3.7198635871     4035.8380856946        2.6765175664        1.0433460323      0.17796083
       290        2.6316070470        3.7135258729     4185.0441447369        2.6316070493        1.0819188260      0.18782218
       291        2.6084592381        3.7202133748     4300.4521487177        2.6084592386        1.1117541366      0.17981208
       292        2.6080938364        3.7306545982     4342.2539938036        2.6080938365        1.1225607617      0.18773412
       293        2.6301640577        3.6665670713     4008.9813207843        2.6301640577        1.0364030137      0.51219090
       294        2.6707349621        3.6932607370     3955.3018253239        2.6707349621        1.0225257749      0.50936161
       295        2.7271769391        3.7142123446     3818.0191019512        2.7271769391        0.9870354055      0.50409362
       296        2.7948602728        3.7558434072     3717.2445317457        2.7948602728        0.9609831343      0.50223180
       297        2.8691291383        3.7559596576     3430.4097342214        2.8691291383        0.8868305193      0.50450768
       298        2.9420157269        3.7568649776     3151.9740701296        2.9420157269        0.8148492507      0.46011664
       299        3.0067827047        3.7806210639     2993.3370385635        3.0067827047        0.7738383593      0.49928407
       300        3.0580662379        3.7530043596     2688.1376378753        3.0580662379        0.6949381217      0.49723570
       301        3.0887282546        3.7400096555     2519.2660925855        3.0887282546        0.6512814008      0.50819373
       302        3.0953194776        3.7363805887     2479.7322914432        3.0953194776        0.6410611111      0.50697799
       303        3.0757279364        3.6925055422     2385.7996049831        3.0757279364        0.6167776058      0.50526033
       304        3.0306421337        3.7074710917     2618.0883445039        3.0306421337        0.6768289581      0.50343884
       305        2.9597734254        3.6955880848     2846.2549664905        2.9597734254        0.7358146594      0.44095234
